Deaths,Injured,Affected,Damage,Africa,America,Asia,Europe,Oceania,Natural
36,6.0,1506.0,0.0,0,0,1,0,0,1
4,65.0,493065.0,0.0,0,0,1,0,0,1
16,0.0,0.0,0.0,1,0,0,0,0,0
12,0.0,0.0,0.0,0,0,1,0,0,1
15,70.0,70.0,0.0,1,0,0,0,0,0
32,0.0,0.0,0.0,0,1,0,0,0,0
77,0.0,0.0,0.0,1,0,0,0,0,0
40,30.0,105.0,0.0,0,0,1,0,0,1
0,0.0,34135.0,1000000.0,0,0,0,1,0,1
17,0.0,0.0,0.0,0,0,1,0,0,0
1,0.0,0.0,0.0,0,0,0,1,0,1
8,0.0,0.0,0.0,0,0,1,0,0,1
1,0.0,2400.0,0.0,0,0,0,1,0,1
18,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,24000.0,200000.0,0,0,0,1,0,1
11,0.0,0.0,0.0,0,0,1,0,0,0
2,0.0,25400.0,0.0,0,0,1,0,0,1
10,0.0,0.0,0.0,1,0,0,0,0,0
0,0.0,8610.0,178881.0,0,0,1,0,0,1
1,0.0,0.0,0.0,0,0,0,1,0,1
0,0.0,0.0,150000.0,0,0,0,1,0,1
7,0.0,1120.0,0.0,0,0,0,1,0,1
5,0.0,174.0,0.0,1,0,0,0,0,1
97,0.0,70000.0,57000000.0,0,1,0,0,0,1
194,0.0,0.0,10000.0,0,0,1,0,0,1
3,0.0,265.0,0.0,1,0,0,0,0,1
0,0.0,5000.0,0.0,0,1,0,0,0,1
0,0.0,600.0,0.0,0,0,1,0,0,1
13,26.0,26.0,0.0,1,0,0,0,0,0
4,120.0,120.0,0.0,0,1,0,0,0,0
0,12.0,52539.0,1000000.0,0,0,0,0,1,1
13,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,75.0,0.0,0,1,0,0,0,1
38,2.0,211.0,0.0,0,0,1,0,0,1
69,10730.0,10730.0,0.0,1,0,0,0,0,1
118,400.0,130400.0,2300000.0,0,0,1,0,0,1
6,0.0,60000.0,0.0,0,0,1,0,0,1
119,6.0,4320.0,0.0,0,0,1,0,0,1
10,0.0,0.0,0.0,0,0,1,0,0,1
21,0.0,0.0,0.0,0,1,0,0,0,1
6,0.0,117000.0,0.0,0,1,0,0,0,1
0,1.0,18001.0,0.0,0,0,1,0,0,1
0,0.0,19736.0,0.0,0,0,1,0,0,1
39,24.0,24.0,0.0,0,0,1,0,0,0
12,0.0,0.0,0.0,1,0,0,0,0,0
0,20.0,20.0,296000.0,0,0,0,1,0,1
0,0.0,5000.0,0.0,0,0,0,1,0,1
8,0.0,2770.0,0.0,1,0,0,0,0,1
29,0.0,0.0,0.0,0,0,1,0,0,1
1,0.0,1500.0,0.0,0,1,0,0,0,1
9,0.0,600.0,0.0,1,0,0,0,0,1
2,0.0,421.0,53000.0,0,0,0,1,0,1
35,6.0,6.0,0.0,1,0,0,0,0,0
0,3.0,2003.0,4000.0,0,0,1,0,0,1
0,0.0,193000.0,11000.0,0,0,1,0,0,1
4,2.0,1152.0,10000.0,0,0,1,0,0,1
801,9600.0,59600.0,0.0,0,0,0,1,0,1
3,28.0,39028.0,516000.0,0,0,1,0,0,1
22,35.0,35.0,0.0,0,0,1,0,0,0
16,0.0,125000.0,378000.0,0,0,1,0,0,1
47,0.0,21.0,0.0,1,0,0,0,0,1
0,0.0,181687.0,84399.0,0,0,1,0,0,1
1,6.0,40411.0,0.0,1,0,0,0,0,1
3,0.0,645.0,0.0,0,1,0,0,0,1
1,23.0,17523.0,62000.0,0,0,1,0,0,1
50,26.0,26.0,0.0,1,0,0,0,0,1
19,39.0,39.0,0.0,1,0,0,0,0,0
14,11.0,11.0,0.0,0,0,0,1,0,0
0,0.0,35000.0,169000.0,0,1,0,0,0,1
0,0.0,18000.0,0.0,0,1,0,0,0,1
11,0.0,0.0,0.0,0,0,1,0,0,0
11,22.0,22.0,0.0,1,0,0,0,0,0
11,2.0,6.0,0.0,0,0,1,0,0,0
0,0.0,7371.0,0.0,0,0,0,1,0,1
47,0.0,90000.0,15500.0,0,1,0,0,0,1
10,6.0,6.0,0.0,0,0,0,1,0,0
16,0.0,0.0,0.0,0,0,1,0,0,0
14,0.0,0.0,0.0,0,0,0,1,0,1
26,0.0,70000.0,0.0,0,1,0,0,0,1
10,6.0,6.0,0.0,0,0,0,1,0,0
146,86.0,86.0,0.0,0,0,0,1,0,0
42,42.0,327542.0,0.0,0,0,1,0,0,1
9,4.0,168397.0,0.0,0,0,1,0,0,1
6,0.0,200.0,0.0,0,0,0,1,0,1
9,1.0,1152.0,0.0,0,0,1,0,0,1
19,0.0,25000.0,0.0,1,0,0,0,0,1
10,0.0,14.0,0.0,1,0,0,0,0,0
0,0.0,113000.0,0.0,0,0,0,0,1,1
12,35.0,35.0,0.0,1,0,0,0,0,0
28,0.0,14500.0,0.0,0,0,1,0,0,1
13,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,12000000.0,0.0,1,0,0,0,0,1
6,0.0,8349.0,0.0,0,1,0,0,0,1
3,0.0,5370.0,2000.0,0,1,0,0,0,1
54,4.0,10004.0,139000.0,0,0,1,0,0,1
4,0.0,3000.0,0.0,0,0,0,1,0,1
0,0.0,570.0,0.0,0,0,0,1,0,1
225,0.0,0.0,0.0,0,0,0,1,0,1
4,0.0,15000.0,2000000.0,0,1,0,0,0,1
9,116.0,116.0,5000.0,0,0,1,0,0,1
100,37.0,37.0,0.0,1,0,0,0,0,0
0,14.0,14.0,0.0,0,0,0,0,1,1
3,0.0,0.0,0.0,0,0,0,1,0,1
12,18.0,18.0,0.0,1,0,0,0,0,0
19,7.0,7.0,0.0,0,0,0,1,0,0
18,0.0,0.0,0.0,0,0,1,0,0,0
80,0.0,0.0,0.0,1,0,0,0,0,0
3,19.0,8019.0,0.0,1,0,0,0,0,1
20,20.0,20.0,600000.0,0,1,0,0,0,1
10,0.0,40.0,0.0,1,0,0,0,0,1
13,0.0,125000.0,200000.0,1,0,0,0,0,1
167,0.0,26343.0,0.0,0,0,1,0,0,1
11,0.0,0.0,0.0,0,0,0,1,0,0
30,0.0,10000.0,0.0,0,1,0,0,0,1
16,0.0,5250000.0,0.0,0,0,1,0,0,1
18,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,9000.0,21000.0,0,1,0,0,0,1
16,30.0,30.0,0.0,1,0,0,0,0,0
24,0.0,0.0,0.0,1,0,0,0,0,0
2,0.0,0.0,0.0,0,0,1,0,0,1
84,285.0,285.0,100000.0,0,0,1,0,0,1
0,0.0,0.0,0.0,1,0,0,0,0,1
2,0.0,120000.0,0.0,0,0,1,0,0,1
142,0.0,225000.0,0.0,0,0,1,0,0,1
13,21.0,21.0,0.0,0,0,0,0,1,1
15,30.0,30.0,0.0,1,0,0,0,0,0
1,27.0,27.0,0.0,0,0,0,0,1,1
32,140.0,270140.0,1000000.0,0,0,1,0,0,1
18,20.0,20.0,0.0,0,0,1,0,0,0
6,26.0,3719.0,0.0,0,1,0,0,0,1
2,0.0,968.0,0.0,1,0,0,0,0,1
14,10.0,10.0,0.0,0,0,0,1,0,0
16,0.0,0.0,0.0,0,0,1,0,0,1
77,0.0,175000.0,0.0,0,0,1,0,0,1
20,0.0,1500.0,0.0,1,0,0,0,0,1
0,0.0,1380.0,0.0,0,0,1,0,0,1
0,0.0,6500.0,7752.0,0,0,0,1,0,1
3,0.0,0.0,0.0,0,0,1,0,0,1
44,0.0,16264.0,0.0,0,1,0,0,0,1
0,200.0,200.0,14000.0,0,0,1,0,0,1
5,0.0,130.0,0.0,0,0,1,0,0,1
2,162.0,200162.0,0.0,0,0,1,0,0,1
6,150.0,150.0,0.0,0,0,1,0,0,0
18,18.0,18.0,0.0,1,0,0,0,0,0
0,0.0,556073.0,0.0,0,0,1,0,0,1
37,0.0,0.0,0.0,1,0,0,0,0,0
1,0.0,0.0,40000.0,0,1,0,0,0,1
20,60.0,60.0,0.0,1,0,0,0,0,0
9,5.0,5.0,0.0,1,0,0,0,0,1
10,0.0,6500.0,0.0,0,0,1,0,0,1
14,0.0,203.0,0.0,1,0,0,0,0,1
0,0.0,0.0,0.0,0,0,1,0,0,1
19,35.0,35.0,0.0,1,0,0,0,0,0
8,0.0,3175.0,0.0,0,1,0,0,0,1
0,0.0,500.0,0.0,1,0,0,0,0,1
12,23.0,23.0,0.0,0,0,0,1,0,1
10,0.0,0.0,0.0,0,0,1,0,0,1
22,0.0,0.0,0.0,0,0,1,0,0,0
18,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,90.0,0.0,0,0,0,1,0,1
59,0.0,86682.0,0.0,0,1,0,0,0,1
0,0.0,6800000.0,0.0,1,0,0,0,0,1
0,0.0,12500.0,0.0,0,0,1,0,0,1
1,0.0,200.0,448000.0,0,0,0,1,0,1
37,0.0,0.0,0.0,0,1,0,0,0,0
11,0.0,0.0,0.0,0,0,0,1,0,0
33,10.0,10.0,0.0,1,0,0,0,0,1
3,15.0,915.0,0.0,0,0,1,0,0,1
0,0.0,17561.0,0.0,1,0,0,0,0,1
26,0.0,0.0,0.0,0,1,0,0,0,0
18,9.0,9.0,0.0,0,0,1,0,0,0
0,15.0,225015.0,60000.0,0,0,1,0,0,1
35,12.0,3012.0,72000.0,0,1,0,0,0,1
0,146.0,146.0,0.0,1,0,0,0,0,1
71,6.0,6.0,0.0,0,1,0,0,0,0
1,0.0,0.0,0.0,0,0,1,0,0,1
17,0.0,0.0,0.0,0,0,1,0,0,0
36,72.0,345386.0,0.0,0,1,0,0,0,1
17,3.0,3.0,0.0,0,0,1,0,0,0
94,0.0,141164.0,0.0,1,0,0,0,0,1
1,0.0,4400.0,13000.0,0,1,0,0,0,1
492,106630.0,106630.0,0.0,0,0,1,0,0,1
0,0.0,60000000.0,0.0,0,0,1,0,0,1
0,0.0,300.0,0.0,0,0,0,1,0,1
15,11.0,11.0,0.0,0,0,1,0,0,1
21,0.0,0.0,0.0,0,0,1,0,0,0
22,7.0,7.0,0.0,0,0,1,0,0,1
22,6.0,6.0,0.0,0,0,1,0,0,0
0,0.0,1400000.0,0.0,1,0,0,0,0,1
0,0.0,0.0,0.0,0,0,1,0,0,1
22,20.0,20.0,0.0,0,0,1,0,0,0
31,330.0,1835585.0,663230.0,0,0,1,0,0,1
5,20.0,7520.0,0.0,1,0,0,0,0,1
2,0.0,40198.0,22.0,0,0,1,0,0,1
20,0.0,852.0,0.0,1,0,0,0,0,1
20,0.0,1200.0,0.0,1,0,0,0,0,1
3,5.0,26255.0,0.0,0,0,1,0,0,1
13,0.0,11.0,0.0,1,0,0,0,0,0
17,60.0,60.0,0.0,1,0,0,0,0,0
0,0.0,0.0,28000.0,0,0,0,1,0,1
0,0.0,1391900.0,0.0,0,1,0,0,0,1
3,0.0,30000.0,0.0,1,0,0,0,0,0
20,14.0,14.0,0.0,0,0,1,0,0,0
43,40.0,40.0,0.0,0,1,0,0,0,0
16,0.0,0.0,0.0,0,1,0,0,0,0
27,17.0,17.0,0.0,0,1,0,0,0,0
20,21.0,21.0,0.0,0,0,1,0,0,0
0,0.0,2500000.0,0.0,0,0,1,0,0,1
7,0.0,1920.0,0.0,0,0,1,0,0,1
0,0.0,31319.0,0.0,0,1,0,0,0,1
57,1.0,1.0,0.0,0,0,1,0,0,0
0,0.0,0.0,0.0,0,1,0,0,0,1
44,0.0,0.0,0.0,0,0,1,0,0,0
2,0.0,30000.0,200000.0,0,1,0,0,0,1
23,0.0,3150000.0,475000.0,0,0,1,0,0,1
22,19.0,19.0,0.0,0,0,1,0,0,0
1,100.0,50071.0,0.0,0,0,1,0,0,1
12,4.0,4.0,0.0,0,0,1,0,0,0
23,0.0,0.0,0.0,0,0,1,0,0,0
3,0.0,4895.0,0.0,1,0,0,0,0,1
0,0.0,400.0,0.0,0,0,0,1,0,1
2,0.0,25000.0,0.0,1,0,0,0,0,1
50,0.0,10.0,0.0,0,0,1,0,0,0
11,10.0,20010.0,0.0,0,1,0,0,0,1
29,17.0,17.0,0.0,0,0,1,0,0,0
11,0.0,0.0,0.0,0,1,0,0,0,1
15,0.0,0.0,0.0,1,0,0,0,0,0
27,0.0,6000.0,0.0,1,0,0,0,0,1
120,0.0,0.0,0.0,0,1,0,0,0,0
121,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,0.0,0.0,0,0,0,0,1,1
0,0.0,2000.0,0.0,0,1,0,0,0,1
3,0.0,0.0,0.0,0,0,0,1,0,1
27,172.0,172.0,0.0,0,0,1,0,0,1
21,0.0,0.0,0.0,0,0,1,0,0,0
12,89.0,89.0,0.0,0,0,0,1,0,0
36,40.0,40.0,0.0,0,0,1,0,0,0
15,0.0,0.0,0.0,0,1,0,0,0,1
30,23.0,23.0,0.0,0,1,0,0,0,0
0,0.0,20000000.0,943000.0,0,0,1,0,0,1
0,0.0,100000.0,0.0,0,0,1,0,0,1
52,0.0,200000.0,0.0,1,0,0,0,0,1
4,0.0,1200.0,15000.0,0,0,0,1,0,1
118,0.0,2480000.0,0.0,1,0,0,0,0,1
17,19.0,19.0,0.0,0,0,1,0,0,0
15,13.0,13.0,0.0,0,0,1,0,0,0
0,0.0,100000.0,0.0,1,0,0,0,0,1
40,0.0,0.0,0.0,0,0,0,1,0,0
0,0.0,16470.0,0.0,0,1,0,0,0,1
7,0.0,400.0,0.0,0,1,0,0,0,1
1,0.0,750.0,0.0,0,0,1,0,0,0
14,26.0,26.0,0.0,1,0,0,0,0,0
10,0.0,0.0,0.0,0,1,0,0,0,1
1,0.0,60.0,0.0,0,0,0,1,0,1
25,0.0,180000.0,0.0,0,0,1,0,0,1
20,16.0,16.0,0.0,0,0,1,0,0,0
10,0.0,0.0,0.0,0,0,1,0,0,1
10,3.0,3.0,0.0,0,0,1,0,0,0
2,0.0,9480.0,146000.0,0,1,0,0,0,1
12,110.0,110.0,0.0,0,1,0,0,0,0
12,0.0,0.0,0.0,0,0,1,0,0,1
17,1.0,1.0,0.0,0,0,1,0,0,0
0,0.0,13768.0,0.0,0,0,1,0,0,1
10,0.0,0.0,0.0,0,0,1,0,0,0
11,693.0,693.0,0.0,1,0,0,0,0,1
51,2.0,848690.0,0.0,0,0,1,0,0,1
41,30.0,30.0,0.0,0,0,1,0,0,0
0,0.0,20000.0,0.0,1,0,0,0,0,0
7,0.0,0.0,2000.0,0,1,0,0,0,1
10,0.0,3000.0,0.0,0,1,0,0,0,1
11,0.0,0.0,0.0,0,0,1,0,0,0
22,0.0,44.0,0.0,0,0,1,0,0,0
1,0.0,0.0,0.0,0,1,0,0,0,1
11,0.0,0.0,0.0,0,0,0,1,0,0
34,0.0,0.0,0.0,0,0,1,0,0,1
19,0.0,0.0,0.0,0,0,1,0,0,0
25,282.0,15555.0,50000.0,0,0,1,0,0,1
16,0.0,5000.0,4000.0,0,0,0,0,1,1
8,218.0,1668.0,0.0,1,0,0,0,0,1
5,0.0,1650.0,0.0,0,1,0,0,0,1
0,4.0,6904.0,129000.0,0,1,0,0,0,1
23,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,0.0,0.0,0,0,0,1,0,1
28,11.0,11.0,0.0,0,0,1,0,0,0
12,1.0,1.0,0.0,0,1,0,0,0,0
23,0.0,2.0,0.0,0,0,1,0,0,0
45,9.0,3631348.0,0.0,0,0,1,0,0,1
22,0.0,0.0,0.0,0,1,0,0,0,1
0,0.0,0.0,0.0,0,0,0,0,1,1
14,0.0,36.0,0.0,0,0,0,1,0,0
23,27.0,8837.0,0.0,1,0,0,0,0,1
3,2.0,1202.0,0.0,0,0,1,0,0,1
2,0.0,508.0,0.0,0,0,1,0,0,1
55,0.0,5.0,0.0,1,0,0,0,0,0
12,0.0,0.0,0.0,0,0,1,0,0,0
28,97.0,97.0,0.0,1,0,0,0,0,0
0,0.0,12500.0,0.0,0,0,1,0,0,1
14,14.0,14.0,0.0,0,0,1,0,0,0
1,0.0,47100.0,180000.0,0,1,0,0,0,1
10,0.0,0.0,0.0,0,1,0,0,0,0
76,0.0,329.0,0.0,0,0,1,0,0,1
3,0.0,50000.0,0.0,0,0,1,0,0,1
0,0.0,13924.0,0.0,0,0,0,0,1,1
56,0.0,24.0,0.0,1,0,0,0,0,0
0,0.0,0.0,225573.0,0,0,0,1,0,1
20,0.0,26965.0,0.0,1,0,0,0,0,1
7,0.0,2300.0,0.0,1,0,0,0,0,1
0,0.0,0.0,0.0,0,0,0,1,0,1
12,0.0,0.0,0.0,0,0,0,1,0,0
0,0.0,220000.0,0.0,0,0,1,0,0,1
0,0.0,0.0,300000.0,0,1,0,0,0,1
3,0.0,0.0,0.0,0,0,1,0,0,1
0,0.0,3000.0,0.0,0,0,1,0,0,0
0,0.0,6000.0,0.0,1,0,0,0,0,0
9,0.0,62929.0,114.0,0,0,1,0,0,1
350,0.0,44.0,0.0,0,0,1,0,0,0
0,0.0,300000000.0,910722.0,0,0,1,0,0,1
20,56.0,325056.0,184000.0,1,0,0,0,0,1
27,110.0,220110.0,33000.0,0,0,1,0,0,1
60,0.0,17300.0,0.0,1,0,0,0,0,1
13,36.0,36.0,0.0,1,0,0,0,0,0
0,0.0,5461.0,0.0,1,0,0,0,0,1
12,75.0,75.0,0.0,0,0,1,0,0,0
98,0.0,425000.0,0.0,1,0,0,0,0,1
0,0.0,1143.0,0.0,0,0,1,0,0,1
36,13.0,13.0,0.0,0,0,1,0,0,0
8,0.0,54323.0,0.0,0,0,1,0,0,1
0,0.0,22770.0,10975.0,0,1,0,0,0,1
4,3000.0,2003000.0,0.0,0,0,1,0,0,1
2,2.0,152.0,0.0,0,1,0,0,0,1
0,0.0,35000.0,0.0,0,0,0,0,1,1
0,200.0,200.0,0.0,0,0,1,0,0,0
56,0.0,0.0,0.0,1,0,0,0,0,0
13,22.0,22.0,0.0,0,0,1,0,0,0
20,0.0,111455.0,0.0,1,0,0,0,0,1
0,0.0,800.0,3517.0,0,0,1,0,0,0
10,4.0,4.0,0.0,0,0,1,0,0,0
24,200.0,200.0,1100000.0,0,1,0,0,0,1
3,0.0,4272.0,0.0,1,0,0,0,0,1
0,0.0,220000.0,0.0,1,0,0,0,0,1
11,0.0,0.0,0.0,0,0,1,0,0,0
0,119.0,119.0,0.0,0,0,1,0,0,1
41,0.0,113596.0,14000.0,0,1,0,0,0,1
12,0.0,0.0,0.0,0,0,1,0,0,0
10,0.0,0.0,0.0,0,0,0,1,0,0
25,0.0,0.0,0.0,1,0,0,0,0,0
11,0.0,36000.0,278000.0,0,0,1,0,0,1
0,0.0,22.0,0.0,0,0,0,1,0,1
30,0.0,0.0,0.0,1,0,0,0,0,0
5,70.0,70.0,0.0,0,0,0,1,0,1
42,80.0,80.0,0.0,0,0,1,0,0,0
13,0.0,150.0,0.0,1,0,0,0,0,1
20,0.0,0.0,0.0,0,0,1,0,0,1
13,0.0,11200.0,0.0,0,1,0,0,0,1
22,0.0,0.0,0.0,1,0,0,0,0,0
27,0.0,0.0,0.0,1,0,0,0,0,0
6,0.0,0.0,0.0,0,0,0,1,0,1
11,52.0,500052.0,0.0,0,1,0,0,0,1
144,0.0,439.0,0.0,1,0,0,0,0,1
0,0.0,226000.0,1180000.0,0,0,1,0,0,1
10,25.0,25.0,0.0,1,0,0,0,0,0
0,0.0,10800.0,0.0,0,1,0,0,0,1
15,0.0,98.0,0.0,1,0,0,0,0,1
12,45.0,45.0,0.0,0,0,1,0,0,0
10,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,3200.0,600000.0,0,0,0,0,1,1
18,43.0,43.0,0.0,1,0,0,0,0,0
10,0.0,0.0,0.0,0,1,0,0,0,0
25,0.0,0.0,0.0,0,1,0,0,0,0
5,0.0,70000.0,0.0,0,0,1,0,0,1
4,0.0,0.0,0.0,0,1,0,0,0,1
0,0.0,9400.0,0.0,0,0,1,0,0,1
15,0.0,500000.0,0.0,0,0,1,0,0,1
0,0.0,10500.0,0.0,1,0,0,0,0,1
0,0.0,2850.0,0.0,0,0,0,1,0,1
18,16.0,16.0,0.0,1,0,0,0,0,0
18,50.0,22050.0,100000.0,0,0,1,0,0,1
13,13.0,13.0,0.0,0,0,1,0,0,0
2,0.0,900.0,0.0,1,0,0,0,0,1
15,247.0,247.0,0.0,0,0,1,0,0,0
43,1022.0,1022.0,0.0,1,0,0,0,0,1
38,207.0,185636.0,0.0,1,0,0,0,0,1
2,100.0,100.0,0.0,0,0,1,0,0,0
2,0.0,1230.0,0.0,0,0,1,0,0,1
18,0.0,0.0,0.0,0,1,0,0,0,0
53,0.0,29000.0,52000.0,0,0,1,0,0,1
300,0.0,0.0,0.0,1,0,0,0,0,1
27,0.0,0.0,906000.0,0,0,1,0,0,1
22,0.0,4.0,0.0,0,0,0,1,0,0
0,0.0,0.0,50.0,0,1,0,0,0,1
3,0.0,224176.0,61000.0,0,0,1,0,0,1
0,0.0,185.0,0.0,0,0,1,0,0,1
3,0.0,92000.0,0.0,0,0,1,0,0,1
0,0.0,230.0,0.0,0,0,1,0,0,1
0,5.0,83.0,0.0,0,1,0,0,0,1
12,0.0,16.0,0.0,0,1,0,0,0,0
22,39.0,39.0,0.0,0,0,0,1,0,0
0,0.0,66000.0,0.0,1,0,0,0,0,1
0,0.0,0.0,0.0,0,0,1,0,0,1
0,0.0,16500.0,51300.0,0,0,0,0,1,1
1,0.0,150.0,100000.0,0,0,0,1,0,1
5,0.0,6508.0,0.0,0,0,1,0,0,1
0,0.0,256.0,0.0,0,0,1,0,0,1
0,0.0,400.0,0.0,0,0,1,0,0,1
3,0.0,30000.0,0.0,0,0,1,0,0,1
18,62.0,62.0,0.0,1,0,0,0,0,0
22,0.0,0.0,0.0,0,0,1,0,0,1
7,0.0,0.0,0.0,1,0,0,0,0,1
40,0.0,45000.0,315000.0,0,0,1,0,0,1
39,0.0,30000.0,0.0,0,0,1,0,0,1
7,19.0,1619.0,0.0,1,0,0,0,0,1
16,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,125000.0,0.0,0,1,0,0,0,1
138,158.0,988599.0,1030000.0,0,1,0,0,0,1
4,0.0,18000.0,0.0,0,1,0,0,0,1
0,0.0,0.0,0.0,0,0,1,0,0,1
13,53.0,53.0,0.0,0,0,1,0,0,0
60,4956.0,4956.0,0.0,1,0,0,0,0,1
40,0.0,10320.0,23000.0,0,0,1,0,0,1
3,5.0,2373.0,0.0,0,0,1,0,0,1
0,0.0,0.0,0.0,0,1,0,0,0,1
2,0.0,1000.0,0.0,1,0,0,0,0,1
32,0.0,2499.0,0.0,1,0,0,0,0,1
7,1.0,401.0,0.0,0,0,1,0,0,1
13,7.0,7.0,0.0,0,1,0,0,0,0
14,0.0,10000.0,0.0,0,0,0,0,1,1
0,2016.0,2016.0,0.0,0,0,0,0,1,1
0,0.0,665000.0,450000.0,0,1,0,0,0,1
0,0.0,0.0,1200000.0,0,0,0,0,1,1
15,0.0,0.0,0.0,1,0,0,0,0,1
0,0.0,0.0,0.0,0,0,0,1,0,1
105,51.0,14534.0,10000.0,0,0,1,0,0,1
239,0.0,3443989.0,930000.0,0,0,1,0,0,1
6,4.0,704.0,0.0,0,0,1,0,0,1
1,2.0,2.0,0.0,0,0,0,1,0,1
12,0.0,4800.0,0.0,1,0,0,0,0,1
19,2.0,2.0,0.0,1,0,0,0,0,0
10,0.0,0.0,0.0,0,0,1,0,0,0
63,162.0,162.0,0.0,1,0,0,0,0,0
121,0.0,0.0,0.0,0,0,0,1,0,0
14,17.0,17.0,0.0,1,0,0,0,0,0
0,0.0,300.0,2000.0,0,1,0,0,0,1
229,0.0,41.0,0.0,1,0,0,0,0,0
0,0.0,0.0,0.0,0,1,0,0,0,1
127,0.0,0.0,0.0,1,0,0,0,0,0
14,0.0,300.0,0.0,0,0,0,1,0,1
0,0.0,700.0,0.0,0,0,0,0,1,1
21,0.0,0.0,0.0,0,0,1,0,0,0
13,0.0,0.0,0.0,0,0,1,0,0,0
1,12.0,3312.0,500000.0,0,1,0,0,0,1
13,7.0,7.0,0.0,0,1,0,0,0,0
13,14.0,14.0,0.0,0,0,1,0,0,0
11,0.0,30250.0,2000.0,1,0,0,0,0,1
7,136.0,50136.0,100000.0,0,1,0,0,0,1
60,0.0,220000.0,0.0,1,0,0,0,0,1
6,0.0,0.0,2400000.0,0,1,0,0,0,1
24,20.0,20.0,0.0,0,0,1,0,0,0
2,0.0,0.0,0.0,0,0,1,0,0,1
0,0.0,0.0,0.0,0,1,0,0,0,1
0,0.0,250.0,0.0,1,0,0,0,0,1
2,2.0,2.0,450000.0,0,0,0,1,0,1
33,0.0,84420.0,0.0,0,0,1,0,0,1
9,0.0,1000.0,0.0,1,0,0,0,0,1
42,0.0,4.0,0.0,0,0,1,0,0,0
0,3.0,2503.0,0.0,0,1,0,0,0,1
1,0.0,10548.0,0.0,1,0,0,0,0,1
22,0.0,0.0,0.0,1,0,0,0,0,0
39,0.0,101950.0,2000000.0,0,0,0,1,0,1
88,0.0,0.0,0.0,0,0,0,1,0,0
0,0.0,7000.0,0.0,0,1,0,0,0,1
6,0.0,204190.0,0.0,0,0,1,0,0,1
34,0.0,770.0,0.0,1,0,0,0,0,1
19,34.0,9151.0,0.0,0,1,0,0,0,1
50,0.0,3030.0,0.0,1,0,0,0,0,1
50,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,0.0,0.0,0,1,0,0,0,1
20,77.0,77.0,0.0,1,0,0,0,0,0
56,40.0,40.0,0.0,0,0,1,0,0,0
0,0.0,53000.0,0.0,1,0,0,0,0,1
12,26.0,26.0,0.0,1,0,0,0,0,0
75,5.0,5.0,0.0,0,0,1,0,0,0
64,100.0,71393.0,1456000.0,0,1,0,0,0,1
11,0.0,0.0,0.0,1,0,0,0,0,0
0,0.0,12120.0,0.0,1,0,0,0,0,1
0,0.0,0.0,0.0,0,1,0,0,0,1
0,7.0,15007.0,0.0,0,0,1,0,0,0
22,10.0,3010.0,30.0,0,0,1,0,0,1
110,66.0,66.0,0.0,1,0,0,0,0,1
0,0.0,200.0,0.0,1,0,0,0,0,1
196,0.0,5757.0,0.0,1,0,0,0,0,1
0,0.0,300.0,0.0,1,0,0,0,0,1
12,0.0,0.0,0.0,1,0,0,0,0,0
4,0.0,278000.0,0.0,1,0,0,0,0,1
10,0.0,0.0,0.0,1,0,0,0,0,0
12,0.0,9600.0,37000.0,0,0,1,0,0,1
0,1.0,41236.0,0.0,0,1,0,0,0,1
234,700.0,90700.0,0.0,0,0,1,0,0,0
11,0.0,4255.0,0.0,1,0,0,0,0,1
15,0.0,0.0,0.0,0,0,0,1,0,1
4,1.0,23291.0,0.0,1,0,0,0,0,1
0,0.0,1050.0,0.0,0,1,0,0,0,1
0,253.0,253.0,0.0,1,0,0,0,0,1
2968,12000.0,112000.0,500000.0,0,0,1,0,0,1
0,0.0,2400.0,29000.0,0,0,0,0,1,1
10,0.0,50000.0,0.0,0,1,0,0,0,1
10,0.0,0.0,0.0,0,0,1,0,0,0
132,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,2559.0,8900.0,0,1,0,0,0,1
1,5.0,191750.0,191000.0,0,0,1,0,0,1
29,18.0,18.0,0.0,1,0,0,0,0,0
1,0.0,6888.0,1000000.0,1,0,0,0,0,1
80,0.0,0.0,0.0,1,0,0,0,0,0
45,0.0,1140.0,0.0,1,0,0,0,0,1
22,11.0,11.0,0.0,0,0,0,1,0,0
0,0.0,600.0,0.0,0,0,0,1,0,1
85,322.0,322.0,0.0,0,0,1,0,0,0
6,0.0,125000.0,0.0,0,0,0,1,0,1
43,54.0,399894.0,0.0,1,0,0,0,0,1
12,0.0,0.0,0.0,1,0,0,0,0,1
11,9.0,9.0,0.0,0,0,1,0,0,0
3,0.0,13200.0,0.0,0,0,0,1,0,1
11,0.0,21000.0,11000.0,0,0,1,0,0,1
17,28.0,1128.0,1000000.0,0,1,0,0,0,1
