"Deaths","Injured","Affected","Damage","Natural","Tech","Africa","America","Asia","Europe","Oceania"
5,0,11160,0,1,0,1,0,0,0,0
46,0,0,0,0,1,0,0,1,0,0
36,0,0,0,0,1,1,0,0,0,0
53,0,185000,316333,1,0,0,0,1,0,0
35,23,23,0,0,1,0,0,1,0,0
0,200,200,0,0,1,1,0,0,0,0
20,4,4,0,0,1,0,0,1,0,0
13,0,5,0,0,1,0,0,1,0,0
7,50,11050,15800000,1,0,0,0,0,1,0
74,300,27769,0,1,0,0,0,1,0,0
20,0,19,0,0,1,1,0,0,0,0
0,0,26350,0,1,0,1,0,0,0,0
1,4,2067,1000,0,1,0,0,1,0,0
13,20,20,0,0,1,0,0,0,1,0
2,0,2531,0,1,0,0,0,1,0,0
0,70,210,0,1,0,0,0,0,1,0
14,30,30,0,0,1,0,0,1,0,0
0,1,13151,0,1,0,0,0,1,0,0
157,6,6,0,0,1,1,0,0,0,0
6,30,297,1800000,1,0,0,1,0,0,0
0,0,1950,0,1,0,1,0,0,0,0
17,350,14350,0,1,0,0,0,0,1,0
10,0,0,0,0,1,1,0,0,0,0
75,13,3548,0,1,0,0,0,1,0,0
5,18,100018,3000,1,0,0,0,1,0,0
73,0,280670,1e+05,1,0,1,0,0,0,0
167,0,26090,0,1,0,0,1,0,0,0
24,0,4,0,0,1,0,1,0,0,0
15,0,0,0,0,1,0,1,0,0,0
24,0,0,0,0,1,0,0,1,0,0
0,0,12300,0,1,0,0,0,1,0,0
1,0,700,0,1,0,0,0,1,0,0
91,0,17440000,1200000,1,0,0,0,1,0,0
139,0,5148475,0,1,0,0,0,1,0,0
9,1,17001,210000,1,0,0,1,0,0,0
2,0,300,174000,1,0,0,1,0,0,0
6,0,35000,16900,1,0,0,0,1,0,0
120,0,2200000,0,1,0,0,0,1,0,0
20,0,0,0,1,0,0,0,1,0,0
0,0,210000,171000,1,0,0,1,0,0,0
72,5,5,1000,1,0,0,0,1,0,0
17,0,56000,40000,1,0,0,1,0,0,0
19,0,0,0,1,0,0,0,1,0,0
4,394,34234,3e+05,1,0,0,0,1,0,0
0,50,15550,0,1,0,0,0,1,0,0
14,29,29,0,0,1,0,0,0,1,0
13,0,0,0,1,0,0,0,1,0,0
30,0,48135,1400000,1,0,0,0,1,0,0
15,0,0,0,0,1,0,0,1,0,0
132,0,13119000,2500000,1,0,0,0,1,0,0
0,0,220000,0,1,0,0,0,1,0,0
0,0,53000,0,1,0,0,0,1,0,0
30,0,3158,0,1,0,0,0,1,0,0
23,26,26,0,0,1,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0
1,10,310,5900,1,0,0,0,0,1,0
10,21,21,0,0,1,1,0,0,0,0
35,0,0,0,0,1,0,0,1,0,0
10,23,23,0,0,1,0,1,0,0,0
10,0,0,0,0,1,0,1,0,0,0
172,3910,31410,6e+05,1,0,0,0,0,1,0
123,0,0,0,1,0,0,1,0,0,0
18,64,3432,0,1,0,1,0,0,0,0
20,0,201,0,1,0,1,0,0,0,0
1,0,77845,0,1,0,1,0,0,0,0
26,10,10,0,0,1,1,0,0,0,0
58,0,12,0,0,1,0,0,1,0,0
47,0,0,0,0,1,1,0,0,0,0
75,0,0,0,0,1,0,0,0,0,1
10,0,0,0,0,1,0,0,1,0,0
35,10,4300,0,1,0,0,0,1,0,0
10,22,22,0,0,1,1,0,0,0,0
28,22,22,0,0,1,0,1,0,0,0
19,55,55,0,0,1,1,0,0,0,0
11,49,49,0,0,1,0,1,0,0,0
2,0,1038,6e+05,1,0,0,1,0,0,0
13,30,30,0,0,1,0,1,0,0,0
1,0,0,0,1,0,0,1,0,0,0
0,0,3070,0,1,0,0,1,0,0,0
16,0,7600,0,1,0,0,1,0,0,0
48,0,8000,62000,1,0,0,1,0,0,0
18,3,3,0,0,1,0,0,1,0,0
16,0,0,0,0,1,0,0,1,0,0
0,0,11000,93000,1,0,0,1,0,0,0
0,0,4836,0,1,0,0,0,0,0,1
0,0,2406,0,1,0,0,0,0,1,0
15,0,0,0,0,1,0,1,0,0,0
205,0,150,0,0,1,0,0,1,0,0
13,0,0,0,0,1,0,1,0,0,0
13,0,0,0,0,1,0,0,1,0,0
20,100,215,0,1,0,0,0,1,0,0
12,0,0,0,1,0,0,0,1,0,0
2,0,3000,0,1,0,0,1,0,0,0
10,0,0,0,0,1,1,0,0,0,0
10,0,0,0,0,1,0,0,1,0,0
19,0,0,0,0,1,0,0,1,0,0
10,20,20,0,0,1,0,1,0,0,0
252,0,30113,0,1,0,0,1,0,0,0
88,144,93089,11400,1,0,0,0,1,0,0
8,0,58500,329000,1,0,0,0,1,0,0
10,3,3,0,1,0,0,0,1,0,0
34,0,232170,124000,1,0,0,0,1,0,0
58,35,949086,9821,1,0,0,0,1,0,0
6,0,0,27000,1,0,0,0,1,0,0
35,116,116,0,1,0,1,0,0,0,0
27,25,25,0,0,1,0,0,1,0,0
29,0,0,0,0,1,0,0,1,0,0
12,2,2,0,0,1,1,0,0,0,0
8,0,625,0,1,0,0,0,1,0,0
144,0,140,0,0,1,1,0,0,0,0
15,0,0,0,0,1,1,0,0,0,0
23,10,10,0,0,1,1,0,0,0,0
112,14,4451725,72330,1,0,0,0,1,0,0
306,2006,61546,5e+05,1,0,0,0,1,0,0
12,0,0,3e+05,1,0,0,1,0,0,0
52,45,45,0,0,1,0,0,1,0,0
4,6,6,0,1,0,0,0,0,1,0
35,135,135135,0,1,0,1,0,0,0,0
6,0,9523,0,1,0,0,1,0,0,0
3,7,6000007,1500000,1,0,0,0,1,0,0
15,0,3790000,6e+05,1,0,0,0,1,0,0
31,27,27,0,0,1,0,0,1,0,0
105,0,5523,0,1,0,1,0,0,0,0
11,30,30,0,0,1,0,0,0,1,0
0,0,800,0,0,1,0,0,0,1,0
151,0,1e+06,8e+06,1,0,0,0,1,0,0
16,16,16,0,0,1,0,0,1,0,0
2,0,107500,262000,1,0,0,0,1,0,0
4,0,0,3000,1,0,0,0,1,0,0
17,14,60479,6800,1,0,0,0,1,0,0
300,0,23009,0,1,0,1,0,0,0,0
11,1,5607,99,1,0,0,0,1,0,0
91,0,530952,184115,1,0,1,0,0,0,0
48,80,80,0,0,1,0,1,0,0,0
1,0,45496,0,1,0,0,1,0,0,0
5,0,20515,0,1,0,0,1,0,0,0
13,7,8007,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
1,0,60000,2e+06,1,0,0,1,0,0,0
36,0,0,0,0,1,0,0,1,0,0
10,0,0,0,0,1,1,0,0,0,0
19,0,57000,10000,1,0,1,0,0,0,0
2,0,85000,0,1,0,0,0,1,0,0
4,0,55000,0,1,0,1,0,0,0,0
0,1,4001,0,1,0,0,0,1,0,0
37,0,37500,0,1,0,0,0,1,0,0
36,33,33,0,1,0,1,0,0,0,0
12,0,0,0,1,0,0,0,1,0,0
38,40,40,0,0,1,0,0,1,0,0
25,4,4,0,0,1,0,0,1,0,0
30,0,1200,110000,1,0,0,0,1,0,0
42,25,25,0,0,1,1,0,0,0,0
18,0,21000,0,1,0,1,0,0,0,0
0,52,155052,68000,1,0,0,0,1,0,0
14,4,4,0,0,1,0,0,0,1,0
240,0,0,0,0,1,0,0,1,0,0
21,14,14,0,0,1,0,0,1,0,0
10,4,4,0,0,1,0,0,0,1,0
2,225,762,45000,1,0,0,1,0,0,0
20,0,594831,10000,1,0,1,0,0,0,0
5,0,2e+05,27000,1,0,0,0,0,0,1
81,821,744821,1e+06,1,0,0,0,1,0,0
34,40,17540,30000,1,0,0,0,1,0,0
14,8,8,0,0,1,0,1,0,0,0
23,0,0,0,0,1,0,0,1,0,0
45,0,200,20000,1,0,0,0,1,0,0
0,0,10000,0,1,0,0,1,0,0,0
512,0,22792,0,1,0,1,0,0,0,0
38,0,4975,0,1,0,1,0,0,0,0
81,0,4433,0,1,0,1,0,0,0,0
2,0,153,0,1,0,1,0,0,0,0
51,0,0,0,0,1,0,0,1,0,0
15,0,31980,2000,1,0,1,0,0,0,0
480,2902,5049364,2500000,1,0,0,0,1,0,0
11,0,0,0,0,1,1,0,0,0,0
10,0,0,0,0,1,0,0,0,1,0
363,867,7000867,5e+05,1,0,1,0,0,0,0
61,0,0,0,0,1,0,0,1,0,0
11,0,56,0,0,1,0,0,0,1,0
14,4,4,0,0,1,1,0,0,0,0
10,0,0,0,0,1,0,0,1,0,0
45,0,0,0,0,1,0,0,1,0,0
33,0,0,0,0,1,1,0,0,0,0
4,0,7921,0,1,0,0,0,1,0,0
0,0,235545,0,1,0,0,0,1,0,0
0,0,1150,0,1,0,0,0,1,0,0
0,0,15000,0,1,0,1,0,0,0,0
32,26,26,0,0,1,0,1,0,0,0
0,0,250000,0,1,0,0,0,1,0,0
21,0,2e+06,98000,1,0,0,0,1,0,0
13,0,0,0,0,1,0,0,1,0,0
0,0,18800,0,1,0,1,0,0,0,0
108,183,129558,0,1,0,0,0,1,0,0
22,0,0,0,1,0,0,1,0,0,0
13,26,26,0,0,1,1,0,0,0,0
10,24,24,0,0,1,1,0,0,0,0
16,0,441,0,1,0,1,0,0,0,0
11,0,4835,2000,1,0,0,0,1,0,0
1,2,2610,0,1,0,0,0,1,0,0
6,43,7883,0,1,0,0,0,1,0,0
9,0,29500,0,1,0,0,1,0,0,0
7,0,87000,555000,1,0,0,1,0,0,0
14,29,50029,0,1,0,0,1,0,0,0
1,0,126000,197000,1,0,0,0,1,0,0
36,19,108040,1339,1,0,0,0,1,0,0
11,90,278490,336000,1,0,0,0,1,0,0
44,178,1321742,210000,1,0,0,1,0,0,0
100,0,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,1,0,0,0
11,0,162605,0,1,0,0,1,0,0,0
3,0,22000,30000,1,0,0,1,0,0,0
75,20,201850,254000,1,0,0,1,0,0,0
1,0,215850,16542,1,0,0,1,0,0,0
54,0,0,5e+07,1,0,0,1,0,0,0
21,0,2224,0,1,0,0,1,0,0,0
11,0,0,0,0,1,0,0,0,1,0
14,0,0,0,1,0,0,0,0,1,0
0,0,0,86000,1,0,0,0,1,0,0
20,0,0,450000,1,0,0,0,1,0,0
59,1,44461,0,1,0,0,0,1,0,0
38,0,466,0,1,0,1,0,0,0,0
0,0,11000,0,1,0,0,0,1,0,0
38,231,1486,1170,1,0,0,0,1,0,0
10,0,0,0,0,1,0,0,1,0,0
21,0,0,0,0,1,0,0,1,0,0
1,10,7510,2000,1,0,0,1,0,0,0
25,30,30,0,0,1,0,0,1,0,0
23,135,135,0,0,1,0,0,1,0,0
10,25,25,0,0,1,1,0,0,0,0
10,0,0,0,0,1,0,0,0,1,0
40,0,70000,0,1,0,0,0,1,0,0
0,0,69000,57000,1,0,0,0,1,0,0
13,0,15210,0,1,0,0,0,1,0,0
15,16,16,0,0,1,0,0,1,0,0
49,18,18,0,0,1,1,0,0,0,0
12,3,3,0,0,1,1,0,0,0,0
1,10,28879,3244,1,0,0,0,1,0,0
4,5,1045,0,1,0,0,0,1,0,0
19,0,0,0,0,1,0,0,1,0,0
1,0,1234,0,1,0,0,0,1,0,0
10,0,20000,0,1,0,1,0,0,0,0
30,0,27,0,0,1,1,0,0,0,0
29,16,16,0,0,1,1,0,0,0,0
10,30,30,0,0,1,0,1,0,0,0
19,24,24,0,0,1,0,0,1,0,0
20,56,56,0,1,0,1,0,0,0,0
20,14,14,0,0,1,0,0,1,0,0
21,24,24,0,0,1,1,0,0,0,0
7,0,1120,0,1,0,0,0,0,1,0
25,0,0,0,0,1,1,0,0,0,0
3,0,1500,81000,1,0,0,0,0,1,0
19,0,0,0,0,1,0,0,1,0,0
38,0,207,0,0,1,0,0,1,0,0
10,35,635,395000,1,0,0,0,0,1,0
14,2,2,0,0,1,1,0,0,0,0
2,180,18225,27400,1,0,0,0,1,0,0
39,100,100,0,0,1,0,0,1,0,0
10,19,19,0,0,1,1,0,0,0,0
22,16,16,0,0,1,0,1,0,0,0
19,0,0,0,1,0,0,0,1,0,0
13,9,9,0,0,1,1,0,0,0,0
12,18,17518,0,1,0,0,1,0,0,0
16,0,0,0,0,1,1,0,0,0,0
26,14,14,0,0,1,0,0,1,0,0
15,0,0,0,0,1,1,0,0,0,0
26,0,0,0,0,1,1,0,0,0,0
5,100,25100,2000,1,0,0,1,0,0,0
0,0,322,0,1,0,0,0,1,0,0
12,60,60,0,0,1,0,0,1,0,0
12,11,11,0,0,1,1,0,0,0,0
4,0,1200,15000,1,0,0,0,0,1,0
13,0,125000,2e+05,1,0,1,0,0,0,0
7,0,1000,0,1,0,0,0,1,0,0
6,0,12200,0,1,0,1,0,0,0,0
15,0,3000,0,1,0,1,0,0,0,0
26,0,1200,0,1,0,0,0,1,0,0
32,0,154000,0,1,0,1,0,0,0,0
58,0,140000,6e+05,1,0,0,0,1,0,0
5,0,2025,0,1,0,1,0,0,0,0
5,0,5118,2000,1,0,0,1,0,0,0
29,0,76,0,0,1,1,0,0,0,0
16,100,100,0,0,1,1,0,0,0,0
3,0,0,0,1,0,0,0,0,1,0
11,0,0,0,1,0,0,0,0,1,0
7,0,0,0,1,0,0,0,0,1,0
2,0,0,0,1,0,0,0,0,1,0
4,0,0,0,1,0,0,0,0,1,0
6,0,0,0,1,0,0,0,0,1,0
177,0,0,0,1,0,0,0,0,1,0
170,1594,1594,0,1,0,0,0,0,1,0
6,0,0,0,1,0,0,0,0,1,0
83,526,526,0,1,0,0,0,0,1,0
7,0,0,2000,1,0,0,1,0,0,0
20,0,0,0,0,1,1,0,0,0,0
0,0,585,0,1,0,0,0,0,1,0
27,0,0,0,0,1,0,0,1,0,0
4,0,0,0,1,0,0,0,1,0,0
13,37,37,0,0,1,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
17,0,0,1e+05,1,0,0,1,0,0,0
171,0,678,0,1,0,1,0,0,0,0
3,0,585,0,1,0,1,0,0,0,0
14,89,7589,0,1,0,1,0,0,0,0
2,0,8400,8400,1,0,0,0,0,0,1
0,2,1252,0,1,0,0,0,0,0,1
12,0,12703,133000,1,0,0,0,0,0,1
1,32,4330,0,1,0,0,1,0,0,0
1901,2666,6246664,898352,1,0,0,0,1,0,0
0,0,1250,0,1,0,0,0,0,0,1
29,0,3593,0,1,0,0,1,0,0,0
6,23,5523,0,1,0,0,0,1,0,0
28,0,0,4e+06,1,0,0,1,0,0,0
14,0,71500,0,1,0,0,0,1,0,0
21,0,0,5e+05,1,0,0,0,1,0,0
25,0,20000,0,1,0,1,0,0,0,0
72,0,75000,0,1,0,0,0,1,0,0
49,0,0,0,1,0,0,0,1,0,0
32,30,30,0,0,1,1,0,0,0,0
18,0,0,0,1,0,0,0,1,0,0
14,9,9,0,0,1,0,0,0,1,0
23,0,0,0,0,1,0,0,1,0,0
121,0,0,0,0,1,0,0,1,0,0
13,0,0,0,0,1,0,0,1,0,0
16,22,22,0,0,1,0,0,1,0,0
14,57,57,0,0,1,0,0,1,0,0
13,0,0,0,0,1,1,0,0,0,0
14,1,1,0,0,1,0,0,1,0,0
13,0,0,0,0,1,0,0,1,0,0
11,0,0,0,0,1,0,0,0,1,0
15,0,0,0,0,1,0,1,0,0,0
11,0,0,0,0,1,1,0,0,0,0
13,0,0,0,0,1,1,0,0,0,0
27,0,0,0,0,1,0,0,0,1,0
16,15,15,0,0,1,0,1,0,0,0
17,0,0,0,0,1,1,0,0,0,0
22,0,0,0,0,1,1,0,0,0,0
33,24,24,0,0,1,1,0,0,0,0
55,0,5,0,0,1,1,0,0,0,0
0,0,5000,0,1,0,0,0,1,0,0
3,7,457,9100,1,0,0,0,0,0,1
0,0,5500,96000,1,0,0,0,1,0,0
53,21,447021,1200,1,0,0,0,1,0,0
249,0,0,0,1,0,0,0,1,0,0
3,0,10500,0,1,0,0,0,1,0,0
24,3,241606,5526,1,0,0,0,1,0,0
1,0,1809,2e+05,1,0,0,1,0,0,0
0,0,6949,0,1,0,0,0,1,0,0
0,0,0,450000,1,0,0,0,0,1,0
1,0,0,785000,1,0,0,0,0,1,0
0,18,6018,91000,1,0,0,0,1,0,0
0,0,1500,0,1,0,0,0,0,1,0
0,0,12000,265000,1,0,0,0,0,1,0
4,0,1700,1630000,1,0,0,0,0,1,0
15,0,15000,1000,1,0,1,0,0,0,0
16,60,10060,1000,1,0,0,0,1,0,0
0,650,50650,20200,1,0,0,0,1,0,0
5,0,490,0,1,0,0,0,1,0,0
45,0,0,0,1,0,0,0,1,0,0
0,0,1e+05,120000,1,0,0,0,1,0,0
12,0,127000,84000,1,0,0,0,1,0,0
20,0,5700,0,1,0,0,0,1,0,0
3,59,2540,0,1,0,0,0,1,0,0
5,20,1020,0,1,0,0,0,1,0,0
16,0,125000,378000,1,0,0,0,1,0,0
70,0,5e+05,8e+05,1,0,0,0,1,0,0
8,0,3770,0,1,0,0,0,1,0,0
26,0,9460,16000,1,0,0,0,1,0,0
2,0,0,0,1,0,0,0,1,0,0
8,0,0,8300,1,0,0,0,1,0,0
0,0,25250,31000,1,0,0,0,1,0,0
0,0,3120,349000,1,0,0,0,1,0,0
11,0,0,0,1,0,0,0,1,0,0
6,0,10000,0,1,0,0,1,0,0,0
17,0,7865,0,1,0,0,1,0,0,0
0,238,238,0,1,0,0,0,1,0,0
4,0,64385,0,1,0,1,0,0,0,0
11,0,20106,0,1,0,0,1,0,0,0
1,100,100,4500000,1,0,0,1,0,0,0
29,2,30929,1000,1,0,0,0,1,0,0
15,0,0,370000,1,0,0,0,1,0,0
0,36641,36641,84000,1,0,0,0,1,0,0
7,0,0,2e+05,1,0,0,1,0,0,0
5,70,1945,0,1,0,0,1,0,0,0
16,50,50,0,1,0,0,0,1,0,0
15,0,210000,306000,1,0,0,0,1,0,0
3,1,1,1e+05,1,0,0,1,0,0,0
0,0,0,3400000,1,0,0,1,0,0,0
0,2,2,1400000,1,0,0,1,0,0,0
0,3,9003,1900000,1,0,0,1,0,0,0
1,0,0,7e+05,1,0,0,1,0,0,0
5,0,0,210000,1,0,0,1,0,0,0
1,120,120,0,0,1,0,1,0,0,0
10,0,0,0,0,1,0,0,1,0,0
12,129,129,0,0,1,0,0,1,0,0
5,3178,3178,30000,0,1,0,0,1,0,0
32,0,0,0,0,1,1,0,0,0,0
50,0,0,0,0,1,0,0,1,0,0
109,0,0,0,0,1,1,0,0,0,0
100,37,37,0,0,1,1,0,0,0,0
0,0,0,1050000,1,0,0,1,0,0,0
13,0,0,0,0,1,0,0,1,0,0
74,100,100,0,0,1,1,0,0,0,0
0,0,1391900,0,1,0,0,1,0,0,0
0,0,1833900,0,1,0,1,0,0,0,0
0,0,1.2e+07,1200,1,0,0,0,1,0,0
0,0,1600000,0,1,0,1,0,0,0,0
0,0,3e+06,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,428000,0,1,0,1,0,0,0,0
0,0,0,1190000,1,0,0,0,0,1,0
0,0,1900000,0,1,0,1,0,0,0,0
0,0,266485,0,1,0,0,1,0,0,0
0,0,125000,0,1,0,0,1,0,0,0
0,0,0,1140000,1,0,0,0,0,1,0
0,0,1800000,0,1,0,0,0,1,0,0
0,0,5800,0,1,0,0,0,0,1,0
0,0,0,2e+07,1,0,0,1,0,0,0
0,0,0,1690000,1,0,0,0,0,1,0
0,0,4e+06,1460000,1,0,0,1,0,0,0
0,0,12000,0,1,0,1,0,0,0,0
18,13,13,0,0,1,1,0,0,0,0
3,1,4001,0,0,1,1,0,0,0,0
4,0,2e+05,2000,1,0,0,1,0,0,0
28,0,0,0,0,1,1,0,0,0,0
13,0,0,0,0,1,1,0,0,0,0
16,3,3,0,0,1,1,0,0,0,0
34,0,248846,3e+06,1,0,0,0,1,0,0
6,0,7500,2e+06,1,0,0,0,0,0,1
4,1325,11325,0,1,0,0,0,0,1,0
18,250,560,0,1,0,1,0,0,0,0
119,0,240000,30000,1,0,1,0,0,0,0
3,0,33000,0,1,0,1,0,0,0,0
0,0,14500,0,1,0,1,0,0,0,0
3,18,1107,3e+05,1,0,0,1,0,0,0
10,0,0,0,1,0,0,1,0,0,0
7,0,0,0,1,0,0,0,1,0,0
46,2,2,8000,1,0,0,0,1,0,0
10,0,507769,2800,1,0,0,0,1,0,0
1,15,515,0,1,0,0,0,1,0,0
21,3,3,0,1,0,0,0,1,0,0
1,0,450,98000,1,0,0,0,0,0,1
125,0,9700,0,1,0,1,0,0,0,0
9,0,4598,0,1,0,1,0,0,0,0
0,0,3000,9300,1,0,1,0,0,0,0
0,0,2500,0,1,0,0,0,1,0,0
0,0,35000,0,1,0,0,0,0,0,1
10,0,3329,2000,1,0,0,0,0,0,1
0,0,2257,0,1,0,1,0,0,0,0
12,0,4210,0,1,0,1,0,0,0,0
42,127,40281,25000,1,0,1,0,0,0,0
8,0,1000,0,1,0,0,0,1,0,0
1,0,10597,0,1,0,0,0,1,0,0
52,0,56747,0,1,0,0,0,1,0,0
5,0,12500,0,1,0,0,0,1,0,0
25,12,12,0,0,1,1,0,0,0,0
21,0,0,0,0,1,0,0,1,0,0
13,8,8,0,0,1,0,0,1,0,0
19,120,120,0,0,1,1,0,0,0,0
2,1569,1569,0,1,0,0,0,1,0,0
22,0,0,0,0,1,0,1,0,0,0
11,0,0,0,0,1,1,0,0,0,0
11,32,32,0,0,1,0,0,0,1,0
235,100,100,5000,0,1,0,1,0,0,0
20,0,0,0,0,1,0,0,0,1,0
37,100,100,0,0,1,0,1,0,0,0
2,0,317,0,1,0,1,0,0,0,0
15,0,0,1e+05,1,0,0,1,0,0,0
1,82,4882,1e+05,1,0,0,1,0,0,0
67,32,180766,0,1,0,0,1,0,0,0
25,0,145000,2500,1,0,0,1,0,0,0
0,15,10015,4000,1,0,0,1,0,0,0
0,1491,301491,33000,1,0,0,0,0,1,0
1,0,4911,0,1,0,0,0,0,1,0
0,0,330,0,1,0,0,0,0,1,0
17,0,58040,2000,1,0,0,0,1,0,0
2,0,13500,124000,1,0,0,0,1,0,0
22,24,24,0,0,1,0,0,1,0,0
34,57,57,0,1,0,0,0,1,0,0
10,0,0,0,0,1,0,0,1,0,0
53,0,0,0,0,1,1,0,0,0,0
14,0,0,0,0,1,0,0,1,0,0
16,21,21,0,0,1,0,1,0,0,0
18,2,2,0,0,1,0,0,0,1,0
10,0,0,0,0,1,1,0,0,0,0
30,44,1510,1500,1,0,0,1,0,0,0
0,34,8744,0,1,0,1,0,0,0,0
11,82,82,2000,1,0,1,0,0,0,0
9,0,1152,14200,1,0,0,0,1,0,0
0,30,427740,56000,1,0,0,0,1,0,0
25,324,1398324,259000,1,0,0,0,1,0,0
31,388,8543,20000,1,0,0,0,1,0,0
13,0,0,0,1,0,0,0,1,0,0
3,0,25000,26000,1,0,0,0,1,0,0
2,0,25020,0,1,0,0,0,1,0,0
9,0,0,0,1,0,0,0,1,0,0
12,22,22,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,0,1,0,0
19,2,2,0,0,1,1,0,0,0,0
19,19,19,0,0,1,0,0,1,0,0
35,0,0,0,0,1,1,0,0,0,0
11,0,0,0,0,1,0,0,1,0,0
17,5,5,0,0,1,1,0,0,0,0
37,850,4350,6e+05,1,0,0,0,1,0,0
0,27,27,0,1,0,0,0,1,0,0
41,175,15175,0,1,0,0,0,1,0,0
15,25,25,0,0,1,0,0,1,0,0
17,80,80,0,0,1,0,1,0,0,0
12,26,26,0,0,1,0,1,0,0,0
17,32,32,0,0,1,0,0,1,0,0
14,0,0,0,0,1,1,0,0,0,0
35,0,0,0,0,1,1,0,0,0,0
23,0,0,0,0,1,0,0,1,0,0
24,45,45,0,0,1,1,0,0,0,0
23,0,0,0,0,1,1,0,0,0,0
42,0,0,0,0,1,0,0,1,0,0
30,0,0,0,0,1,1,0,0,0,0
99,0,29,0,0,1,1,0,0,0,0
32,0,0,0,0,1,0,0,1,0,0
198,14785,2198785,6800000,1,0,0,0,1,0,0
4,0,0,1600000,1,0,0,1,0,0,0
3,0,0,1100000,1,0,0,1,0,0,0
52,0,350000,1300000,1,0,0,1,0,0,0
14,0,0,0,1,0,0,1,0,0,0
0,0,1800,0,1,0,0,0,0,1,0
5,0,25000,0,1,0,1,0,0,0,0
96,20,100020,36000,1,0,1,0,0,0,0
9,0,1000,0,1,0,1,0,0,0,0
0,0,51500,2200,1,0,1,0,0,0,0
11,0,115000,0,1,0,0,0,1,0,0
0,32,8438,0,1,0,0,0,1,0,0
28,0,10,0,0,1,0,0,1,0,0
25,14,14,0,0,1,0,1,0,0,0
27,16,16,0,0,1,0,0,1,0,0
1127,1200,1200,0,0,1,0,0,1,0,0
150,0,0,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,0,0,1,0
72,69,69,0,0,1,0,0,1,0,0
18,0,0,0,0,1,0,0,1,0,0
36,0,0,0,0,1,1,0,0,0,0
17,65,1498644,0,1,0,0,0,1,0,0
8,4,4,0,1,0,0,0,1,0,0
7,0,7339,0,1,0,0,0,1,0,0
7,362,217712,0,1,0,1,0,0,0,0
3,70,59350,120000,1,0,0,0,1,0,0
0,63,63,0,1,0,1,0,0,0,0
29,450,450,3100000,1,0,0,1,0,0,0
15,7,7,0,0,1,1,0,0,0,0
10,0,0,0,0,1,0,0,1,0,0
0,200,200,0,0,1,1,0,0,0,0
10,0,5000,0,1,0,0,0,1,0,0
18,141,3531,0,1,0,0,0,1,0,0
13,0,0,0,0,1,0,0,1,0,0
26,0,0,0,0,1,0,0,1,0,0
14,33,33,0,0,1,0,0,1,0,0
1,21,3967,0,1,0,0,0,0,1,0
109,0,0,0,0,1,1,0,0,0,0
16,0,0,0,0,1,1,0,0,0,0
24,0,900,0,1,0,0,0,1,0,0
16,0,0,0,1,0,0,0,1,0,0
10,40,40,0,0,1,1,0,0,0,0
25,0,0,0,1,0,0,0,0,1,0
24,18,18,0,0,1,0,1,0,0,0
83,0,0,0,1,0,0,0,1,0,0
28,0,13,0,0,1,0,0,1,0,0
36,0,0,0,0,1,1,0,0,0,0
20,0,0,0,0,1,1,0,0,0,0
0,100,100,0,0,1,0,1,0,0,0
19,23,23,0,0,1,0,0,1,0,0
33,0,0,0,0,1,0,0,1,0,0
17,0,0,0,0,1,0,0,1,0,0
11,16,16,0,0,1,0,0,1,0,0
38,0,0,0,0,1,0,0,0,1,0
45,10,10,0,0,1,0,0,1,0,0
20,0,9500,0,1,0,0,0,1,0,0
15,200,620,2e+05,0,1,0,1,0,0,0
27,0,41,0,0,1,0,1,0,0,0
11,0,0,0,0,1,1,0,0,0,0
23,0,187,0,0,1,0,0,1,0,0
6,100,700,3e+05,1,0,0,1,0,0,0
27,150,170150,2100000,1,0,0,1,0,0,0
0,0,1000,45000,1,0,0,1,0,0,0
4,0,12000,0,1,0,0,1,0,0,0
4,0,1e+05,5700000,1,0,0,1,0,0,0
6054,4473,504473,1100000,1,0,0,0,1,0,0
0,0,64000,60000,1,0,0,0,1,0,0
13,0,25445,3100,1,0,1,0,0,0,0
20,0,255000,165000,1,0,0,0,1,0,0
55,0,3e+05,661000,1,0,0,0,1,0,0
12,0,1e+05,445000,1,0,0,0,1,0,0
12,0,2e+05,333000,1,0,0,0,1,0,0
12,0,0,0,0,1,1,0,0,0,0
4,0,200,1e+06,1,0,0,0,0,1,0
15,0,1300000,828552,1,0,0,0,0,1,0
4,0,6350,12900000,1,0,0,0,0,1,0
0,0,48565,0,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0
4,19,1519,1100,1,0,0,0,1,0,0
12,0,0,0,0,1,1,0,0,0,0
557,0,0,0,1,0,0,0,1,0,0
0,8,110,21400,1,0,0,1,0,0,0
2,0,1617,5e+05,1,0,0,1,0,0,0
4,0,0,9e+05,1,0,0,1,0,0,0
19,0,387,2000,1,0,0,1,0,0,0
6,0,33265,0,1,0,0,1,0,0,0
0,0,61400,0,1,0,0,1,0,0,0
0,0,600,0,1,0,0,0,0,1,0
